1435;w;1999 Poprad-Tatry (SVK);Heel ;Werner;;Italy;Alpine Skiing;Super G (boys);gold;Time (ms);00:01:37:080;1
1436;w;1999 Poprad-Tatry (SVK);Scheiber ;Mario;;Austria;Alpine Skiing;Super G (boys);silver;Time (ms);00:01:37:230;2
1437;w;1999 Poprad-Tatry (SVK);Philipp;Schoerghofer ;;Austria;Alpine Skiing;Super G (boys);bronze;Time (ms);00:01:38:030;3
1438;w;1999 Poprad-Tatry (SVK);Rolland ;Marion;;France;Alpine Skiing;Super G (girl);gold;Time (ms);00:01:41:770;1
1439;w;1999 Poprad-Tatry (SVK);Alcott ;Chimene;;Great Britain;Alpine Skiing;Super G (girl);silver;Time (ms);00:01:42:810;2
1440;w;1999 Poprad-Tatry (SVK);Sabrina;Raich;;Austria;Alpine Skiing;Super G (girl);bronze;Time (ms);00:01:43:190;3
1441;w;1999 Poprad-Tatry (SVK);Tchernychev ;Vitali;;Russian Federation;Biathlon;10Km (boys);gold;Time (ms);00:26:16:300;1
1442;w;1999 Poprad-Tatry (SVK);Konchine ;Alexei;;Russian Federation;Biathlon;10Km (boys);silver;Time (ms);00:26:40:800;2
1443;w;1999 Poprad-Tatry (SVK);Guttormsen ;Kent Rog;;Norway;Biathlon;10Km (boys);bronze;Time (ms);00:26:55:000;3
1444;w;1999 Poprad-Tatry (SVK);Makarova ;Joulia;;Russian Federation;Biathlon;10Km (girl);gold;Time (ms);00:31:51:000;1
1445;w;1999 Poprad-Tatry (SVK);Berger ;Tora;;Norway;Biathlon;10Km (girl);silver;Time (ms);00:32:00:200;2
1446;w;1999 Poprad-Tatry (SVK);Outotchkina ;Ekaterin;;Russian Federation;Biathlon;10Km (girl);bronze;Time (ms);00:32:04:600;3
1447;w;1999 Poprad-Tatry (SVK);;;Slovakia;Slovakia;Biathlon;Mixed Relay 4x5Km (girl);gold;Time (ms);01:39:53:100;1
1448;w;1999 Poprad-Tatry (SVK);;;Russian Federation;Russian Federation;Biathlon;Mixed Relay 4x5Km (girl);silver;Time (ms);01:40:35:500;2
1449;w;1999 Poprad-Tatry (SVK);;;Norway;Norway;Biathlon;Mixed Relay 4x5Km (girl);bronze;Time (ms);01:40:42:200;3
1450;w;1999 Poprad-Tatry (SVK);Makarova ;Joulia;;Russian Federation;Biathlon;Sprint 6Km (girl);gold;Time (ms);00:22:58:900;1
1451;w;1999 Poprad-Tatry (SVK);Outotchkina ;Ekaterin;;Russian Federation;Biathlon;Sprint 6Km (girl);silver;Time (ms);00:24:19:200;2
1452;w;1999 Poprad-Tatry (SVK);Rusu Alexandra;Raluca;;Romania;Biathlon;Sprint 6Km (girl);bronze;Time (ms);00:24:55:600;3
1453;w;1999 Poprad-Tatry (SVK);Konchine ;Alexei;;Russian Federation;Biathlon;Sprint 7,5Km (boys);gold;Time (ms);00:21:29:600;1
1454;w;1999 Poprad-Tatry (SVK);Tchernychev ;Vitali;;Russian Federation;Biathlon;Sprint 7,5Km (boys);silver;Time (ms);00:21:56:900;2
1455;w;1999 Poprad-Tatry (SVK);Ponikwia ;Bartkomeij;;Poland;Biathlon;Sprint 7,5Km (boys);bronze;Time (ms);00:22:54:900;3
1456;w;1999 Poprad-Tatry (SVK);Horntvedt ;Kristian;;Norway;Cross Country;Classic 10Km (boys);gold;Time (ms);00:00:26:530;1
1457;w;1999 Poprad-Tatry (SVK);Pankratov ;Nikolai;;Russian Federation;Cross Country;Classic 10Km (boys);silver;Time (ms);00:27:40:600;2
1458;w;1999 Poprad-Tatry (SVK);Svub ;Vaclav;;Czech Republic;Cross Country;Classic 10Km (boys);bronze;Time (ms);00:27:56:300;3
1459;w;1999 Poprad-Tatry (SVK);Holmberg ;Carin;;Sweden;Cross Country;Classic 7,5Km (girl);gold;Time (ms);00:23:40:600;1
1460;w;1999 Poprad-Tatry (SVK);Kazakoul ;Anastassia;;Russian Federation;Cross Country;Classic 7,5Km (girl);silver;Time (ms);00:24:04:900;2
1461;w;1999 Poprad-Tatry (SVK);Kravtsova ;Evguenia;;Russian Federation;Cross Country;Classic 7,5Km (girl);bronze;Time (ms);00:24:28:300;3
1462;w;1999 Poprad-Tatry (SVK);Milovanov ;Oleg;;Russian Federation;Cross Country;Freestyle 10Km (boys);gold;Time (ms);00:27:00:800;1
1463;w;1999 Poprad-Tatry (SVK);Zenoni ;Alessandro;;Italy;Cross Country;Freestyle 10Km (boys);silver;Time (ms);00:27:05:200;2
1464;w;1999 Poprad-Tatry (SVK);Brodar ;Nejc;;Slovenia;Cross Country;Freestyle 10Km (boys);bronze;Time (ms);00:27:21:300;3
1465;w;1999 Poprad-Tatry (SVK);Kravtsova ;Evguenia;;Russian Federation;Cross Country;Freestyle 7,5Km (girl);gold;Time (ms);00:23:20:900;1
1466;w;1999 Poprad-Tatry (SVK);Sarasoja ;Riikka;;Finland;Cross Country;Freestyle 7,5Km (girl);silver;Time (ms);00:24:13:900;2
1467;w;1999 Poprad-Tatry (SVK);Badilatti ;Ursina;;Switzerland;Cross Country;Freestyle 7,5Km (girl);bronze;Time (ms);00:24:14:900;3
1468;w;1999 Poprad-Tatry (SVK);;;Russian Federation;Russian Federation;Cross Country;Free Style 4x5Km (mix);gold;Time (ms);00:50:05:200;1
1469;w;1999 Poprad-Tatry (SVK);;;Norway;Norway;Cross Country;Free Style 4x5Km (mix);silver;Time (ms);00:50:05:600;2
1470;w;1999 Poprad-Tatry (SVK);;;Finland;Finland;Cross Country;Free Style 4x5Km (mix);bronze;Time (ms);00:51:01:400;3
1471;w;1999 Poprad-Tatry (SVK);Cees ;Juffermans;;Netherlands;Short Track;1000m (boys);gold;Time (ms);00:01:38:850;1
1472;w;1999 Poprad-Tatry (SVK);Christian ;Lukas;;Austria;Short Track;1000m (boys);silver;Time (ms);00:01:39:840;2
1473;w;1999 Poprad-Tatry (SVK);Ward ;Janssens;;Belgium;Short Track;1000m (boys);bronze;Time (ms);00:01:50:150;3
1474;w;1999 Poprad-Tatry (SVK);Christin ;Priebst;;Germany;Short Track;1000m (girl);gold;Time (ms);00:01:53:690;1
1475;w;1999 Poprad-Tatry (SVK);Staphanie ;Bouvier;;France;Short Track;1000m (girl);silver;Time (ms);00:01:53:900;2
1476;w;1999 Poprad-Tatry (SVK);Veronika ;Windisch;;Austria;Short Track;1000m (girl);bronze;Time (ms);00:01:54:120;3
1477;w;1999 Poprad-Tatry (SVK);Andrea ;Hartwig;;Germany;Short Track;500m (boys);gold;Time (ms);00:00:44:670;1
1478;w;1999 Poprad-Tatry (SVK);Cees ;Juffermans;;Netherlands;Short Track;500m (boys);silver;Time (ms);00:00:44:680;2
1479;w;1999 Poprad-Tatry (SVK);Marco ;Mattia;;Italy;Short Track;500m (boys);bronze;Time (ms);00:00:46:540;3
1480;w;1999 Poprad-Tatry (SVK);Staphanie ;Bouvier;;France;Short Track;500m (girl);gold;Time (ms);00:00:48:650;1
1481;w;1999 Poprad-Tatry (SVK);Liesbeth ;Mau-Asam;;Netherlands;Short Track;500m (girl);silver;Time (ms);00:00:50:980;2
1482;w;1999 Poprad-Tatry (SVK);Christine ;Priebs;;Germany;Short Track;500m (girl);bronze;Time (ms);00:00:56:740;3
1483;w;1999 Poprad-Tatry (SVK);;;Netherlands;Netherlands;Short Track;Relais 3000m (mix);gold;Time (ms);00:04:28:950;1
1484;w;1999 Poprad-Tatry (SVK);;;France;France;Short Track;Relais 3000m (mix);silver;Time (ms);00:04:30:210;2
1485;w;1999 Poprad-Tatry (SVK);;;Belgium;Belgium;Short Track;Relais 3000m (mix);bronze;Time (ms);00:04:36:390;3
1486;w;1999 Poprad-Tatry (SVK);;;Ukraine;Ukraine;Figure Skating;Dance (mix);bronze;Meters (m);;3
1487;w;1999 Poprad-Tatry (SVK);Stanislav ;Timtchenko;;Russian Federation;Speed Skating;Figure Skating Free Dance (boys);gold;Meters (m);;1
1488;w;1999 Poprad-Tatry (SVK);Staphane ;Lambiel;;Switzerland;Speed Skating;Figure Skating Free Dance (boys);silver;Meters (m);;2
1489;w;1999 Poprad-Tatry (SVK);Kristoffer ;Berntsson;;Sweden;Speed Skating;Figure Skating Free Dance (boys);bronze;Meters (m);;3
1490;w;1999 Poprad-Tatry (SVK);Stanislav ;Timtchenko;;Russian Federation;Speed Skating;Figure Skating Short Program (boys);gold;Meters (m);;1
1491;w;1999 Poprad-Tatry (SVK);Staphane ;Lambiel;;Switzerland;Speed Skating;Figure Skating Short Program (boys);silver;Meters (m);;2
1492;w;1999 Poprad-Tatry (SVK);Alan ;Street;;Great Britain;Speed Skating;Figure Skating Short Program (boys);bronze;Meters (m);;3
1493;w;1999 Poprad-Tatry (SVK);Tamara ;Dorofejev;;Hungary;Speed Skating;Figure Skating Short Programme (girl);gold;Meters (m);;1
1494;w;1999 Poprad-Tatry (SVK);Sarah ;Meier;;Switzerland;Speed Skating;Figure Skating Short Programme (girl);silver;Meters (m);;2
1495;w;1999 Poprad-Tatry (SVK);Svetlana ;Chernysheva;;Russian Federation;Speed Skating;Figure Skating Short Programme (girl);bronze;Meters (m);;3
1496;w;1999 Poprad-Tatry (SVK);Sarah ;Meier;;Switzerland;Speed Skating;Freestyle Skating (girl);silver;Meters (m);;2
1497;w;1999 Poprad-Tatry (SVK);Svetlana ;Chernysheva;;Russian Federation;Speed Skating;Freestyle Skating (girl);bronze;Meters (m);;3
1498;w;1999 Poprad-Tatry (SVK);Veli-Matti ;Lindstrom;;Finland;Ski Jumping;Individual K-90 (boys);gold;Meters (m);225.0;1
1499;w;1999 Poprad-Tatry (SVK);Stefan ;Kaiser;;Austria;Ski Jumping;Individual K-90 (boys);silver;Meters (m);224.0;2
1500;w;1999 Poprad-Tatry (SVK);Akseli ;Lajunen;;Finland;Ski Jumping;Individual K-90 (boys);bronze;Meters (m);211.0;3
1501;w;1999 Poprad-Tatry (SVK);;;Austria;Austria;Ski Jumping;Team K-90;gold;Point;291.0;1
1502;w;1999 Poprad-Tatry (SVK);;;Finland;Finland;Ski Jumping;Team K-90;silver;Point;285.5;2
1503;w;1999 Poprad-Tatry (SVK);;;Slovenia;Slovenia;Ski Jumping;Team K-90;bronze;Point;284.5;3
1504;s;2001 Murcia (ESP);Ivor ;Tit Jurisic;;Croatia;Athletics;100m (boys);gold;Time (ms);00:00:10:700;1
1505;s;2001 Murcia (ESP);Simon ;Maestra;;Spain;Athletics;100m (boys);silver;Time (ms);00:00:10:760;2
1506;s;2001 Murcia (ESP);Clive ;Turner;;Great Britain;Athletics;100m (boys);bronze;Time (ms);00:00:10:790;3
1507;s;2001 Murcia (ESP);Jade ;Lucas-Read;;Great Britain;Athletics;100m (girl);gold;Time (ms);00:00:11:820;1
1508;s;2001 Murcia (ESP);Ekatarina ;Kuznetsova;;Russian Federation;Athletics;100m (girl);silver;Time (ms);00:00:11:890;2
1509;s;2001 Murcia (ESP);Jenny ;Ljunggren;;Sweden;Athletics;100m (girl);bronze;Time (ms);00:00:11:960;3
1510;s;2001 Murcia (ESP);Sabrina ;Altermatt;;Switzerland;Athletics;100m Hurdles (girl);gold;Time (ms);00:00:13:400;1
1511;s;2001 Murcia (ESP);Elodie ;Musler;;France;Athletics;100m Hurdles (girl);silver;Time (ms);00:00:13:760;2
1512;s;2001 Murcia (ESP);Riikka ;Madleena Larivaara;;Finland;Athletics;100m Hurdles (girl);bronze;Time (ms);00:00:13:860;3
1513;s;2001 Murcia (ESP);Markus ;Tuomela;;Finland;Athletics;110m Hurdles (boys);gold;Time (ms);00:00:13:460;1
1514;s;2001 Murcia (ESP);Andreas ;Kundert;;Switzerland;Athletics;110m Hurdles (boys);silver;Time (ms);00:00:13:560;2
1515;s;2001 Murcia (ESP);Gotthard ;Schoepf;;Austria;Athletics;110m Hurdles (boys);bronze;Time (ms);00:00:13:600;3
1516;s;2001 Murcia (ESP);Olle ;Walleraeng;;Sweden;Athletics;1500m (boys);gold;Time (ms);00:03:57:600;1
1517;s;2001 Murcia (ESP);Joris ;De Vulder;;Belgium;Athletics;1500m (boys);silver;Time (ms);00:03:57:850;2
1518;s;2001 Murcia (ESP);Mark ;Draper;;Great Britain;Athletics;1500m (boys);bronze;Time (ms);00:03:59:700;3
1519;s;2001 Murcia (ESP);Katrina ;Wootton;;Great Britain;Athletics;1500m (girl);gold;Time (ms);00:04:32:620;1
1520;s;2001 Murcia (ESP);Leen ;Vandeweege;;Belgium;Athletics;1500m (girl);silver;Time (ms);00:04:34:800;2
1521;s;2001 Murcia (ESP);Nancy ;Frouin;;France;Athletics;1500m (girl);bronze;Time (ms);00:47:35:30;3
1522;s;2001 Murcia (ESP);Milos ;Vuckovic;;Romania;Athletics;2000m Steeplechase (boys);gold;Time (ms);00:05:48:400;1
1523;s;2001 Murcia (ESP);Vitali ;Piskun;;Belarus;Athletics;2000m Steeplechase (boys);silver;Time (ms);00:05:48:600;2
1524;s;2001 Murcia (ESP);Mickael ;Fadeau;;France;Athletics;2000m Steeplechase (boys);bronze;Time (ms);00:05:58:600;3
1525;s;2001 Murcia (ESP);Ivor ;Tit Jurisic;;Croatia;Athletics;200m (boys);gold;Time (ms);00:00:21:610;1
1526;s;2001 Murcia (ESP);Matthew ;Ouche;;Great Britain;Athletics;200m (boys);silver;Time (ms);00:00:21:760;2
1527;s;2001 Murcia (ESP);David ;Alerte;;France;Athletics;200m (boys);bronze;Time (ms);00:00:21:790;3
1528;s;2001 Murcia (ESP);Jenny ;Ljungrren;;Sweden;Athletics;200m (girl);gold;Time (ms);00:00:24:260;1
1529;s;2001 Murcia (ESP);Margarita ;Anissimova;;Russian Federation;Athletics;200m (girl);silver;Time (ms);00:00:24:460;2
1530;s;2001 Murcia (ESP);Olga ;Vorobey;;Belarus;Athletics;200m (girl);bronze;Time (ms);00:00:24:750;3
1531;s;2001 Murcia (ESP);Mark ;Shankey;;Great Britain;Athletics;3000m (boys);gold;Time (ms);00:08:35:650;1
1532;s;2001 Murcia (ESP);Evgeny ;Rybakov;;Russian Federation;Athletics;3000m (boys);silver;Time (ms);00:08:36:100;2
1533;s;2001 Murcia (ESP);Jeremy ;Pierrat;;France;Athletics;3000m (boys);bronze;Time (ms);00:08:39:010;3
1534;s;2001 Murcia (ESP);Snezana ;Kostic;;Romania;Athletics;3000m (girl);gold;Time (ms);00:09:48:300;1
1535;s;2001 Murcia (ESP);Alicia ;Gonzalez;;Spain;Athletics;3000m (girl);silver;Time (ms);00:09:48:700;2
1536;s;2001 Murcia (ESP);Laura ;Silva;;Portugal;Athletics;3000m (girl);bronze;Time (ms);00:09:54:200;3
1537;s;2001 Murcia (ESP);Piotr ;Zrada;;Poland;Athletics;400m (boys);gold;Time (ms);00:00:47:030;1
1538;s;2001 Murcia (ESP);Richard ;Davenport;;Great Britain;Athletics;400m (boys);silver;Time (ms);00:00:48:590;2
1539;s;2001 Murcia (ESP);Darjan ;Murko;;Slovenia;Athletics;400m (boys);bronze;Time (ms);00:00:49:030;3
1540;s;2001 Murcia (ESP);Mariia ;Driakhlova;;Russian Federation;Athletics;400m (girl);gold;Time (ms);00:00:54:880;1
1541;s;2001 Murcia (ESP);Edina ;Rahimovski;;Croatia;Athletics;400m (girl);silver;Time (ms);00:00:55:990;2
1542;s;2001 Murcia (ESP);Tamara ;Kopecka;;Slovakia;Athletics;400m (girl);bronze;Time (ms);00:00:56:530;3
1543;s;2001 Murcia (ESP);Rhys ;Williams;;Great Britain;Athletics;400m Hurdles (boys);gold;Time (ms);00:00:53:420;1
1544;s;2001 Murcia (ESP);Eelco ;Veldhuijzen;;Netherlands;Athletics;400m Hurdles (boys);silver;Time (ms);00:00:54:140;2
1545;s;2001 Murcia (ESP);Razvan ;Cantaragiu;;Romania;Athletics;400m Hurdles (boys);bronze;Time (ms);00:00:54:480;3
1546;s;2001 Murcia (ESP);Olga ;Nikolaeva;;Russian Federation;Athletics;400m Hurdles (girl);gold;Time (ms);00:00:59:330;1
1547;s;2001 Murcia (ESP);Sian ;Scott;;Great Britain;Athletics;400m Hurdles (girl);silver;Time (ms);00:01:00:500;2
1548;s;2001 Murcia (ESP);Kristen;Hendricks;;Belgium;Athletics;400m Hurdles (girl);bronze;Time (ms);00:01:00:500;3
1549;s;2001 Murcia (ESP);;;France;France;Athletics;4x100m Relay (boys);gold;Time (ms);00:00:41:920;1
1550;s;2001 Murcia (ESP);;;Great Britain;Great Britain;Athletics;4x100m Relay (boys);silver;Time (ms);00:00:42:210;2
1551;s;2001 Murcia (ESP);;;Croatia;Croatia;Athletics;4x100m Relay (boys);bronze;Time (ms);00:00:42:480;3
1552;s;2001 Murcia (ESP);;;Russian Federation;Russian Federation;Athletics;4x100m Relay (girl);gold;Time (ms);00:00:46:450;1
1553;s;2001 Murcia (ESP);;;Great Britain;Great Britain;Athletics;4x100m Relay (girl);silver;Time (ms);00:00:46:480;2
1554;s;2001 Murcia (ESP);;;France;France;Athletics;4x100m Relay (girl);bronze;Time (ms);00:00:47:990;3
1555;s;2001 Murcia (ESP);David ;Fiegen;;Luxembourg;Athletics;800m (boys);gold;Time (ms);00:01:54:200;1
1556;s;2001 Murcia (ESP);Andreas ;Felix;;Switzerland;Athletics;800m (boys);silver;Time (ms);00:01:55:200;2
1557;s;2001 Murcia (ESP);Josef ;Pelikan;;Slovakia;Athletics;800m (boys);bronze;Time (ms);00:01:55:300;3
1558;s;2001 Murcia (ESP);Kitty ;Cziraki;;Hungary;Athletics;800m (girl);gold;Time (ms);00:02:09:400;1
1559;s;2001 Murcia (ESP);Veronika ;Plesarova;;Czech Republic;Athletics;800m (girl);silver;Time (ms);00.02.09.400;2
1560;s;2001 Murcia (ESP);Olena ;Bondar;;Ukraine;Athletics;800m (girl);bronze;Time (ms);00:02:10:400;3
1561;s;2001 Murcia (ESP);Andriy ;Semenov;;Ukraine;Athletics;Discus (boys);gold;Meters (m);60.72;1
1562;s;2001 Murcia (ESP);Erik ;Cadee;;Netherlands;Athletics;Discus (boys);silver;Meters (m);58.42;2
1563;s;2001 Murcia (ESP);Luka;Rujevic;;Serbia and Montenegro;Athletics;Discus (boys);bronze;Meters (m);55.86;3
1564;s;2001 Murcia (ESP);Daria ;Pichtchalnikov;;Russian Federation;Athletics;Discus (girl);gold;Meters (m);53.93;1
1565;s;2001 Murcia (ESP);Kateryna ;Karsak;;Ukraine;Athletics;Discus (girl);silver;Meters (m);45.90;2
1566;s;2001 Murcia (ESP);Inge ;Vangeel;;Belgium;Athletics;Discus (girl);bronze;Meters (m);44.56;3
1567;s;2001 Murcia (ESP);Alexei ;Dmitrik;;Russian Federation;Athletics;High Jump (boys);gold;Meters (m);2.14;1
1568;s;2001 Murcia (ESP);Michal ;Bienek;;Poland;Athletics;High Jump (boys);silver;Meters (m);2.09;2
1569;s;2001 Murcia (ESP);Stijn ;Stroobants;;Belgium;Athletics;High Jump (boys);bronze;Meters (m);2.09;3
1570;s;2001 Murcia (ESP);Emma ;Green;;Great Britain;Athletics;High Jump (girl);gold;Meters (m);1.82;1
1571;s;2001 Murcia (ESP);Karina ;Vnukova;;Lithuania;Athletics;High Jump (girl);silver;Meters (m);1.75;2
1572;s;2001 Murcia (ESP);Marina ;Caneva;;Italy;Athletics;High Jump (girl);bronze;Meters (m);1.70;3
1573;s;2001 Murcia (ESP);Alex ;Van De Merwe;;Great Britain;Athletics;Javelin (boys);gold;Meters (m);68.78;1
1574;s;2001 Murcia (ESP);Zoltan ;Magyari;;Hungary;Athletics;Javelin (boys);silver;Meters (m);67.06;2
1575;s;2001 Murcia (ESP);Antti ;Mikael Hattula;;Finland;Athletics;Javelin (boys);bronze;Meters (m);65.62;3
1576;s;2001 Murcia (ESP);Ilze ;Gribule;;Latvia;Athletics;Javelin (girl);gold;Meters (m);49.27;1
1577;s;2001 Murcia (ESP);Sofie ;Schoenmaekers;;Ukraine;Athletics;Javelin (girl);silver;Meters (m);45.89;2
1578;s;2001 Murcia (ESP);Ruzica ;Kozjaic;;Croatia;Athletics;Javelin (girl);bronze;Meters (m);45.49;3
1579;s;2001 Murcia (ESP);Nelson ;Evora;;Portugal;Athletics;Long Jump (boys);gold;Meters (m);7.49;1
1580;s;2001 Murcia (ESP);Markus ;Tuomela;;Finland;Athletics;Long Jump (boys);silver;Meters (m);7.34;2
1581;s;2001 Murcia (ESP);Aleh ;Bondar;;Belarus;Athletics;Long Jump (boys);bronze;Meters (m);7.11;3
1582;s;2001 Murcia (ESP);Margrethe ;Renstrom;;Norway;Athletics;Long Jump (girl);gold;Meters (m);6.15;1
1583;s;2001 Murcia (ESP);Elysee ;Vesanes;;France;Athletics;Long Jump (girl);silver;Meters (m);6.14;2
1584;s;2001 Murcia (ESP);Adina ;Anton;;Romania;Athletics;Long Jump (girl);bronze;Meters (m);6.05;3
1585;s;2001 Murcia (ESP);Vladyslav ;Revenko;;Ukraine;Athletics;Pole Vault (boys);gold;Meters (m);5.10;1
1586;s;2001 Murcia (ESP);Artem ;Kuptsov;;Russian Federation;Athletics;Pole Vault (boys);silver;Meters (m);5.10;2
1587;s;2001 Murcia (ESP);Johann ;Carlsson;;Sweden;Athletics;Pole Vault (boys);bronze;Meters (m);4.80;3
1588;s;2001 Murcia (ESP);Alexandra ;Kryashova;;Russian Federation;Athletics;Pole Vault (girl);gold;Meters (m);4.00;1
1589;s;2001 Murcia (ESP);Anne ;Leroy;;Belgium;Athletics;Pole Vault (girl);silver;Meters (m);3.70;2
1590;s;2001 Murcia (ESP);Kate ;Dennision;;Great Britain;Athletics;Pole Vault (girl);bronze;Meters (m);3.60;3
1591;s;2001 Murcia (ESP);Georgi ;Ivanov;;Bulgaria;Athletics;Shot Put (boys);gold;Meters (m);19.63;1
1592;s;2001 Murcia (ESP);Soslan ;Tsirikov;;Russian Federation;Athletics;Shot Put (boys);silver;Meters (m);18.85;2
1593;s;2001 Murcia (ESP);Zurab ;Gigaia;;Georgia;Athletics;Shot Put (boys);bronze;Meters (m);18.73;3
1594;s;2001 Murcia (ESP);Yuliya ;Leantsuik;;Belarus;Athletics;Shot Put (Girls);gold;Meters (m);14.47;1
1595;s;2001 Murcia (ESP);Mama-Fulo ;Fatty;;Spain;Athletics;Shot Put (Girls);silver;Meters (m);13.81;2
1596;s;2001 Murcia (ESP);Hennariikka ;Marie;;Finland;Athletics;Shot Put (Girls);bronze;Meters (m);13.37;3
1597;s;2001 Murcia (ESP);Goulnara ;Ziganchina;;Russian Federation;Gymnastics;Individual Asymetric Bars (girl);gold;Point;8.937;1
1598;s;2001 Murcia (ESP);Aagje ;Vanwalleghem;;Belgium;Gymnastics;Individual Asymetric Bars (girl);silver;Point;8.937;2
1599;s;2001 Murcia (ESP);Suzanne ;Harnes;;Netherlands;Gymnastics;Individual Asymetric Bars (girl);bronze;Point;8.875;3
1600;s;2001 Murcia (ESP);Anna ;Pavlova;;Russian Federation;Gymnastics;Individual Beam (girl);gold;Point;8.925;1
1601;s;2001 Murcia (ESP);Oana-Mihaela ;Ban;;Romania;Gymnastics;Individual Beam (girl);silver;Point;8.75;2
1602;s;2001 Murcia (ESP);A. ;Petrovschi;;Romania;Gymnastics;Individual Beam (girl);bronze;Point;8.737;3
1603;s;2001 Murcia (ESP);Alina ;Kozich;;Ukraine;Gymnastics;Individual Combined (girl);gold;Point;35.462;1
1604;s;2001 Murcia (ESP);Anna ;Pavlova;;Russian Federation;Gymnastics;Individual Combined (girl);silver;Point;35.212;2
1605;s;2001 Murcia (ESP);Oana-Mihaela ;Ban;;Romania;Gymnastics;Individual Combined (girl);bronze;Point;34.425;3
1606;s;2001 Murcia (ESP);Suzanne ;Harmes;;Netherlands;Gymnastics;Individual Floor (girl);gold;Point;9.150;1
1607;s;2001 Murcia (ESP);Oana-Mihaela ;Ban;;Romania;Gymnastics;Individual Floor (girl);silver;Point;8.962;2
1608;s;2001 Murcia (ESP);Joanna ;Skibko;;Poland;Gymnastics;Individual Floor (girl);bronze;Point;8.825;3
1609;s;2001 Murcia (ESP);Oana-Mihaela ;Ban;;Romania;Gymnastics;Individual Vault (girl);gold;Point;9.081;1
1610;s;2001 Murcia (ESP);Ekaterina ;Shuster;;Russian Federation;Gymnastics;Individual Vault (girl);silver;Point;9.068;2
1611;s;2001 Murcia (ESP);Ilaria ;Colombo;;Italy;Gymnastics;Individual Vault (girl);bronze;Point;9.000;3
1612;s;2001 Murcia (ESP);;;Romania(ROM);Romania;Gymnastics;Team (girl);gold;Point;70.187;1
1613;s;2001 Murcia (ESP);;;Netherlands (NED);Netherlands;Gymnastics;Team (girl);bronze;Point;68.525;3
1614;s;2001 Murcia (ESP);;;Russian Federation (RUS);Russian Federation;Gymnastics;Team (girl);silver;Point;69.374;2
1615;s;2001 Murcia (ESP);Irina ;Erran;;Republic of Moldova;Judo;-44kg (girl);gold;Meters (m);;1
1616;s;2001 Murcia (ESP);Elena ;Galkina;;Russian Federation;Judo;-44kg (girl);silver;Meters (m);;2
1617;s;2001 Murcia (ESP);Nicole ;Walters;;Switzerland;Judo;-44kg (girl);bronze;Meters (m);;3
1618;s;2001 Murcia (ESP);Monica ;Borrachero;;Spain;Judo;-48kg (girl);gold;Meters (m);;1
1619;s;2001 Murcia (ESP);Snezhina ;Vasileva;;Slovenia;Judo;-48kg (girl);silver;Meters (m);;2
1620;s;2001 Murcia (ESP);Rahel ;Walser;;Switzerland;Judo;-48kg (girl);bronze;Meters (m);;3
1621;s;2001 Murcia (ESP);Evgeny ;Kudyakov;;Russian Federation;Judo;-50kg (boys);gold;Meters (m);;1
1622;s;2001 Murcia (ESP);Lee ;Skinkin;;Great Britain;Judo;-50kg (boys);silver;Meters (m);;2
1623;s;2001 Murcia (ESP);Khayal ;Gahramanov;;Azerbaijan;Judo;-50kg (boys);bronze;Meters (m);;3
1624;s;2001 Murcia (ESP);Liraz ;Ben Melech;;Israel;Judo;-52kg (girl);gold;;;1
1625;s;2001 Murcia (ESP);Fradarique ;Schmitt;;France;Judo;-52kg (girl);silver;;;2
1626;s;2001 Murcia (ESP);Lea ;Muller;;Switzerland;Judo;-52kg (girl);bronze;;;3
1627;s;2001 Murcia (ESP);Nitzan ;Mazor;;Israel;Judo;-55kg (boys);gold;Meters (m);;1
1628;s;2001 Murcia (ESP);Rza ;Aliyev;;Azerbaijan;Judo;-55kg (boys);silver;Meters (m);;2
1629;s;2001 Murcia (ESP);Armen ;Ispiryan;;Armenia;Judo;-55kg (boys);bronze;Meters (m);;3
1630;s;2001 Murcia (ESP);Margot ;Wetzer;;Netherlands;Judo;-57Kg (girl);gold;Meters (m);;1
1631;s;2001 Murcia (ESP);Nina ;Koivumaki;;Finland;Judo;-57Kg (girl);silver;Meters (m);;2
1632;s;2001 Murcia (ESP);Dominika ;Milanovich;;Hungary;Judo;-57Kg (girl);bronze;Meters (m);;3
1633;s;2001 Murcia (ESP);Mindia ;Khomozuri;;Georgia;Judo;-60kg (boys);gold;Meters (m);;1
1634;s;2001 Murcia (ESP);Rashad ;Guliyev;;Azerbaijan;Judo;-60kg (boys);silver;Meters (m);;2
1635;s;2001 Murcia (ESP);Remon ;Westoff;;Netherlands;Judo;-60kg (boys);bronze;Meters (m);;3
1636;s;2001 Murcia (ESP);Katarzyna ;Wrobel;;Poland;Judo;-63Kg (girl);gold;Meters (m);;1
1637;s;2001 Murcia (ESP);Samantha ;Van Etten;;Netherlands;Judo;-63Kg (girl);silver;Meters (m);;2
1638;s;2001 Murcia (ESP);Barbara ;De Bree;;Germany;Judo;-63Kg (girl);bronze;Meters (m);;3
1639;s;2001 Murcia (ESP);Batradz ;Kaitmazov;;Russian Federation;Judo;-66Kg (boys);gold;Meters (m);;1
1640;s;2001 Murcia (ESP);Jan ;Madjan;;Slovakia;Judo;-66Kg (boys);bronze;Meters (m);;3
1641;s;2001 Murcia (ESP);Maria ;Yancheva;;Bulgaria;Judo;-70Kg (girl);gold;Meters (m);;1
